account_npi,call_type,call_record_type,date,account_target_type,territory
1195137300,Detail Only,P2P Call,1/24/2024,DSA NT AFFILIATE,3301A1
2052425416,Detail with Sample,POC Call Report,8/27/2024,DSS TOP 30,3303A1
2952545438,Group Detail,Marketing Event,3/28/2024,DSA NT AFFILIATE,3203S1
2773125477,Call Only,SAM HCO Call Report,8/27/2024,DSA TOP 30,3101A1
2448080131,Detail Only,Marketing Event,10/28/2024,DSA TOP 30,3502S1
2229889734,Detail Only,SAM HCO Call Report,5/6/2024,DSS TOP 30,3202S1
2841029172,Detail Only,POC Call Report,6/25/2024,DSA TOP 30,3203S1
2423915020,Call Only,Marketing Event,6/24/2024,DSA NT AFFILIATE,3301A1
1288983586,Call Only,Event Call Report,6/6/2024,DSA NEXT BEST,3201S1
1660001312,Group Detail,P2P Call,5/21/2024,NON-TARGET,3401S1
1117800381,Sample Only,HCP Call,2/20/2024,DSA TOP 30,3202S1
2619184225,Detail with Sample,POC Call Report,10/17/2024,DSA TOP 30,3103A1
2731520827,Sample Only,Group Training,11/11/2024,DSA TOP 30,3402S1
2770634984,Call Only,HCP Call,12/26/2024,DSS TOP 30,3501A1
2120029661,Detail Only,HCP Call,1/21/2024,NON-TARGET,3202S1
1534715105,Call Only,Event Call Report,12/15/2024,DSS TOP 30,3601A1
2711689949,Sample Only,P2P Call,7/29/2024,NON-TARGET,3101A1
2363286903,Detail with Sample,HCP Call,3/17/2024,DSA TOP 30,3601A1
1427037559,Detail with Sample,Sampled Call,12/28/2024,DSA NEXT BEST,3201S1
1513839058,Group Detail,P2P Call,2/25/2024,DSA NT AFFILIATE,3301A1
2954501330,Detail with Sample,Sampled Call,5/27/2024,DSA NEXT BEST,3303A1
1903874517,Detail Only,Non-Sampled Call,9/12/2024,DSA TOP 30,3303A1
1769254390,Call Only,Event Call Report,10/6/2024,DSS TOP 30,3301A1
1165245216,Detail Only,HCP Call,9/8/2024,NON-TARGET,3202S1
1455077196,Detail Only,HCP Call,11/3/2024,DSA NT AFFILIATE,3201S1
1609983877,Group Detail,HCP Call,6/27/2024,NON-TARGET,3601A1
1238600884,Detail with Sample,Non-Sampled Call,10/9/2024,DSS TOP 30,3502S1
1790569592,Detail with Sample,Non-Sampled Call,12/8/2024,DSS TOP 30,3602S1
2363286903,Detail with Sample,Marketing Event,12/3/2024,DSA NT AFFILIATE,3401S1
1310827587,Group Detail,Sampled Call,10/23/2024,DSA TOP 30,3303A1
1165619303,Call Only,P2P Call,3/29/2024,DSA TOP 30,3602S1
2428608976,Sample Only,P2P Call,11/18/2024,DSA NEXT BEST,3401S1
2512934825,Detail with Sample,SAM HCO Call Report,10/21/2024,DSA TOP 30,3501A1
2722007719,Group Detail,Non-Sampled Call,10/28/2024,DSA NT AFFILIATE,3301A1
2134804349,Sample Only,HCP Call,7/25/2024,DSA NEXT BEST,3602S1
2719383180,Call Only,Event Call Report,3/28/2024,NON-TARGET,3202S1
1592702912,Group Detail,POC Call Report,7/11/2024,DSA NT AFFILIATE,3103A1
2529756351,Detail Only,Sampled Call,3/26/2024,DSA NT AFFILIATE,3502S1
2254009844,Call Only,Non-Sampled Call,4/11/2024,NON-TARGET,3103A1
2103120644,Sample Only,P2P Call,5/30/2024,DSA NEXT BEST,3101A1
2477771451,Group Detail,HCP Call,4/30/2024,DSS TOP 30,3101A1
1890032996,Detail with Sample,Marketing Event,8/29/2024,DSA TOP 30,3402S1
2731858912,Call Only,Group Training,4/26/2024,DSA NT AFFILIATE,3101A1
2346833995,Group Detail,SAM HCO Call Report,9/27/2024,NON-TARGET,3103A1
1900540145,Detail with Sample,SAM HCO Call Report,6/19/2024,DSA TOP 30,3602S1
1821888888,Detail with Sample,POC Call Report,4/1/2024,NON-TARGET,3301A1
2286430604,Detail with Sample,POC Call Report,8/22/2024,DSA TOP 30,3402S1
1841133521,Detail Only,P2P Call,8/26/2024,DSS TOP 30,3501A1
1799555006,Detail Only,Group Training,4/15/2024,NON-TARGET,3203S1
1277388532,Group Detail,Sampled Call,4/10/2024,DSA NEXT BEST,3102A1
1131888099,Sample Only,HCP Call,6/5/2024,DSA TOP 30,3401S1
2919582995,Detail Only,Sampled Call,9/20/2024,DSA TOP 30,3502S1
1839474598,Call Only,Group Training,11/12/2024,DSA TOP 30,3101A1
1741093957,Detail with Sample,Event Call Report,9/6/2024,NON-TARGET,3302A1
1128766860,Detail with Sample,HCP Call,7/14/2024,DSA TOP 30,3103A1
2054647553,Detail with Sample,Event Call Report,11/20/2024,DSS TOP 30,3402S1
1323726834,Detail Only,Sampled Call,2/1/2024,DSA TOP 30,3103A1
1240615946,Detail Only,POC Call Report,11/13/2024,DSA NT AFFILIATE,3401S1
2944762950,Detail with Sample,SAM HCO Call Report,2/19/2024,DSS TOP 30,3502S1
1951060985,Group Detail,SAM HCO Call Report,10/24/2024,NON-TARGET,3401S1
1737638369,Group Detail,Group Training,2/8/2024,DSA NT AFFILIATE,3103A1
1895125522,Detail Only,Sampled Call,3/3/2024,DSS TOP 30,3302A1
1114595869,Call Only,HCP Call,5/29/2024,DSA NT AFFILIATE,3303A1
1704663010,Call Only,Non-Sampled Call,4/3/2024,DSA NT AFFILIATE,3101A1
2327160491,Detail with Sample,Marketing Event,12/24/2024,DSA TOP 30,3101A1
2600551606,Group Detail,Non-Sampled Call,6/17/2024,DSA NT AFFILIATE,3402S1
2303705814,Detail Only,Marketing Event,8/7/2024,DSS TOP 30,3201S1
1010396123,Call Only,P2P Call,7/28/2024,DSA TOP 30,3501A1
2996959512,Detail Only,Sampled Call,1/17/2024,NON-TARGET,3302A1
1991003359,Detail Only,POC Call Report,5/31/2024,DSA NEXT BEST,3101A1
1128766860,Call Only,SAM HCO Call Report,12/17/2024,NON-TARGET,3302A1
1704663010,Sample Only,HCP Call,12/13/2024,DSA TOP 30,3201S1
1260683774,Call Only,Sampled Call,8/2/2024,DSA NEXT BEST,3301A1
1220548935,Sample Only,P2P Call,1/25/2024,DSA NT AFFILIATE,3303A1
2167825047,Sample Only,Event Call Report,6/25/2024,DSS TOP 30,3201S1
2685338135,Detail Only,P2P Call,8/2/2024,NON-TARGET,3302A1
1291168431,Detail with Sample,Event Call Report,9/7/2024,DSS TOP 30,3402S1
1270187311,Call Only,P2P Call,12/15/2024,DSA TOP 30,3401S1
1500825896,Detail with Sample,Sampled Call,2/13/2024,DSA NT AFFILIATE,3102A1
1720830379,Call Only,HCP Call,10/14/2024,DSA NEXT BEST,3402S1
1890032996,Group Detail,POC Call Report,4/12/2024,DSA NEXT BEST,3201S1
1741093957,Detail with Sample,Marketing Event,2/11/2024,DSA NEXT BEST,3402S1
1534677842,Call Only,POC Call Report,10/1/2024,NON-TARGET,3102A1
2668576578,Detail Only,Sampled Call,8/11/2024,DSA NT AFFILIATE,3302A1
2182180584,Detail with Sample,Sampled Call,4/16/2024,NON-TARGET,3201S1
2685335958,Detail with Sample,POC Call Report,1/27/2024,NON-TARGET,3103A1
2229889734,Detail Only,HCP Call,8/27/2024,DSA TOP 30,3201S1
1364444305,Group Detail,Marketing Event,12/1/2024,DSA TOP 30,3301A1
2792522100,Sample Only,P2P Call,11/2/2024,DSA TOP 30,3402S1
2653432068,Call Only,POC Call Report,10/15/2024,DSA TOP 30,3202S1
2069151112,Group Detail,P2P Call,8/5/2024,DSS TOP 30,3602S1
2280742202,Group Detail,Non-Sampled Call,6/2/2024,DSA TOP 30,3103A1
2977112826,Call Only,HCP Call,10/16/2024,DSS TOP 30,3202S1
2693061224,Detail Only,POC Call Report,3/24/2024,DSA TOP 30,3101A1
1666374523,Detail with Sample,P2P Call,8/29/2024,NON-TARGET,3401S1
1988638142,Detail with Sample,HCP Call,12/10/2024,NON-TARGET,3502S1
2147309559,Detail Only,Marketing Event,5/24/2024,DSA NT AFFILIATE,3303A1
1024864272,Detail Only,Non-Sampled Call,3/31/2024,DSA NT AFFILIATE,3101A1
1528912254,Detail Only,Marketing Event,5/22/2024,NON-TARGET,3502S1
1986732947,Group Detail,SAM HCO Call Report,1/18/2024,DSA NT AFFILIATE,3201S1
1362128181,Group Detail,Group Training,5/7/2024,NON-TARGET,3203S1
1028510939,Group Detail,Group Training,12/30/2024,DSA TOP 30,3203S1
2246637587,Detail with Sample,Event Call Report,10/15/2024,NON-TARGET,3601A1
2067120424,Group Detail,SAM HCO Call Report,9/17/2024,DSA NT AFFILIATE,3101A1
2682600677,Detail with Sample,P2P Call,4/28/2024,DSS TOP 30,3501A1
1296610346,Detail with Sample,Non-Sampled Call,9/27/2024,DSA TOP 30,3402S1
2613623087,Group Detail,P2P Call,6/15/2024,NON-TARGET,3103A1
2990133783,Call Only,Group Training,8/30/2024,NON-TARGET,3101A1
1845684362,Detail Only,SAM HCO Call Report,9/9/2024,DSA TOP 30,3302A1
1618985608,Group Detail,P2P Call,12/2/2024,DSS TOP 30,3502S1
1468216500,Detail with Sample,P2P Call,7/23/2024,DSS TOP 30,3202S1
2341266977,Group Detail,HCP Call,5/28/2024,DSA TOP 30,3301A1
1261031940,Call Only,Group Training,1/19/2024,DSA TOP 30,3103A1
2497070066,Detail Only,Non-Sampled Call,4/11/2024,DSA TOP 30,3201S1
2519415760,Detail with Sample,POC Call Report,5/21/2024,DSA TOP 30,3602S1
2133968749,Sample Only,Marketing Event,6/29/2024,DSA NEXT BEST,3101A1
1603335512,Call Only,P2P Call,10/25/2024,DSA NEXT BEST,3303A1
1107851501,Sample Only,Marketing Event,2/2/2024,DSA NEXT BEST,3203S1
1418320881,Group Detail,Sampled Call,1/22/2024,DSA NEXT BEST,3203S1
2340453121,Detail Only,Group Training,12/30/2024,DSA NT AFFILIATE,3103A1
2218965008,Detail Only,Non-Sampled Call,11/25/2024,DSA NT AFFILIATE,3602S1
1165619303,Detail Only,Non-Sampled Call,11/2/2024,NON-TARGET,3101A1
2583745829,Detail with Sample,Group Training,7/10/2024,NON-TARGET,3203S1
2484967316,Group Detail,Event Call Report,8/25/2024,NON-TARGET,3202S1
1971163116,Detail with Sample,POC Call Report,9/18/2024,NON-TARGET,3303A1
1286257694,Call Only,HCP Call,5/10/2024,NON-TARGET,3401S1
2003139439,Group Detail,Group Training,6/13/2024,DSA TOP 30,3102A1
1704663010,Detail with Sample,P2P Call,4/8/2024,DSS TOP 30,3301A1
1954337414,Call Only,Group Training,1/24/2024,DSA TOP 30,3103A1
1592702912,Sample Only,Marketing Event,9/13/2024,NON-TARGET,3301A1
1932727967,Sample Only,Event Call Report,1/15/2024,DSA TOP 30,3602S1
1767849431,Detail with Sample,Marketing Event,9/19/2024,DSA NT AFFILIATE,3102A1
1277388532,Detail Only,Sampled Call,1/12/2024,DSA NEXT BEST,3501A1
2074243185,Group Detail,HCP Call,10/4/2024,DSS TOP 30,3402S1
1521388882,Group Detail,Sampled Call,12/26/2024,DSA NEXT BEST,3601A1
1525532840,Sample Only,HCP Call,4/15/2024,DSA NEXT BEST,3501A1
2514115019,Detail with Sample,SAM HCO Call Report,5/13/2024,DSA TOP 30,3103A1
1423235058,Group Detail,Non-Sampled Call,9/5/2024,NON-TARGET,3601A1
2184317499,Group Detail,Group Training,7/5/2024,DSA NEXT BEST,3302A1
2038497240,Detail Only,Marketing Event,2/12/2024,DSA TOP 30,3102A1
2913859761,Detail with Sample,Non-Sampled Call,4/20/2024,DSA TOP 30,3203S1
1684045634,Detail with Sample,POC Call Report,11/11/2024,DSA NT AFFILIATE,3203S1
2395265206,Group Detail,POC Call Report,6/17/2024,DSA NEXT BEST,3102A1
1687054641,Detail with Sample,Marketing Event,9/28/2024,DSA NT AFFILIATE,3302A1
1259878211,Detail with Sample,HCP Call,4/30/2024,DSA NEXT BEST,3601A1
1286257694,Group Detail,HCP Call,9/8/2024,DSA TOP 30,3301A1
2600551606,Group Detail,P2P Call,7/1/2024,DSA NEXT BEST,3201S1
1907010019,Detail Only,HCP Call,4/20/2024,DSA NT AFFILIATE,3502S1
2254009844,Sample Only,SAM HCO Call Report,5/27/2024,DSS TOP 30,3203S1
1845869104,Call Only,Group Training,11/2/2024,NON-TARGET,3501A1
2074341856,Detail Only,P2P Call,4/20/2024,DSS TOP 30,3203S1
1026653517,Detail Only,Event Call Report,11/3/2024,DSS TOP 30,3201S1
2134804349,Group Detail,Non-Sampled Call,8/10/2024,DSA NEXT BEST,3602S1
2840723346,Detail with Sample,HCP Call,3/12/2024,DSA TOP 30,3101A1
1378993222,Detail Only,Event Call Report,12/13/2024,DSA TOP 30,3502S1
2285226664,Group Detail,HCP Call,3/12/2024,DSA NEXT BEST,3602S1
1926251230,Group Detail,P2P Call,1/20/2024,DSS TOP 30,3201S1
2392071086,Call Only,P2P Call,11/28/2024,DSS TOP 30,3602S1
1693045989,Group Detail,Group Training,12/28/2024,DSA TOP 30,3402S1
2286469982,Call Only,P2P Call,4/30/2024,DSS TOP 30,3102A1
2355444684,Sample Only,Group Training,6/29/2024,NON-TARGET,3201S1
1060089792,Sample Only,Sampled Call,8/12/2024,DSA NT AFFILIATE,3601A1
2989721671,Detail with Sample,POC Call Report,1/5/2024,DSA NEXT BEST,3301A1
1296610346,Detail Only,P2P Call,11/18/2024,DSA NT AFFILIATE,3301A1
1906496565,Call Only,Marketing Event,5/25/2024,DSA TOP 30,3402S1
2490825623,Detail with Sample,SAM HCO Call Report,12/24/2024,DSS TOP 30,3601A1
1302185499,Group Detail,SAM HCO Call Report,7/6/2024,NON-TARGET,3602S1
2447984465,Call Only,Sampled Call,8/26/2024,DSA NT AFFILIATE,3501A1
2052953060,Sample Only,HCP Call,9/29/2024,NON-TARGET,3103A1
2084947478,Detail Only,Group Training,9/11/2024,DSA TOP 30,3402S1
2659308486,Detail with Sample,Group Training,4/19/2024,DSA NT AFFILIATE,3203S1
1127787297,Detail with Sample,SAM HCO Call Report,3/30/2024,DSA TOP 30,3501A1
1265496230,Detail with Sample,Event Call Report,7/20/2024,DSS TOP 30,3501A1
1666822109,Group Detail,POC Call Report,3/21/2024,DSS TOP 30,3103A1
1630232096,Detail with Sample,Event Call Report,4/5/2024,DSA NT AFFILIATE,3102A1
2844008355,Group Detail,Non-Sampled Call,12/14/2024,DSA NEXT BEST,3101A1
2669746964,Sample Only,Event Call Report,4/14/2024,NON-TARGET,3202S1
1915430027,Detail with Sample,Sampled Call,8/3/2024,DSA TOP 30,3101A1
2787568944,Detail with Sample,Group Training,2/14/2024,DSA TOP 30,3101A1
1822081475,Detail Only,P2P Call,10/23/2024,DSS TOP 30,3401S1
1977281573,Detail with Sample,Sampled Call,8/13/2024,NON-TARGET,3102A1
2990133783,Detail Only,Marketing Event,10/29/2024,DSA TOP 30,3203S1
2285226664,Detail Only,POC Call Report,10/12/2024,DSA NEXT BEST,3401S1
2318568819,Call Only,P2P Call,10/4/2024,DSA NEXT BEST,3102A1
1931228553,Detail Only,SAM HCO Call Report,11/8/2024,DSA NT AFFILIATE,3101A1
1478731829,Detail Only,SAM HCO Call Report,1/16/2024,DSS TOP 30,3301A1
2643069426,Detail Only,Sampled Call,9/11/2024,DSS TOP 30,3201S1
2874751148,Detail with Sample,P2P Call,1/22/2024,DSS TOP 30,3202S1
1999962150,Call Only,Group Training,1/21/2024,DSA NEXT BEST,3202S1
2768146322,Group Detail,Marketing Event,5/4/2024,DSA NT AFFILIATE,3602S1
2822835878,Detail with Sample,Sampled Call,2/3/2024,DSA TOP 30,3203S1
1327199921,Sample Only,SAM HCO Call Report,5/8/2024,DSA NEXT BEST,3202S1
2163069921,Detail with Sample,Group Training,9/16/2024,NON-TARGET,3502S1
1974510388,Group Detail,Group Training,3/4/2024,NON-TARGET,3401S1
2018329835,Group Detail,Event Call Report,1/3/2024,DSA NEXT BEST,3203S1
1467282685,Detail with Sample,P2P Call,10/20/2024,DSA TOP 30,3102A1
1130598293,Detail Only,Event Call Report,9/28/2024,NON-TARGET,3101A1
2528433408,Detail with Sample,SAM HCO Call Report,3/17/2024,NON-TARGET,3103A1
1640728190,Detail Only,Group Training,11/9/2024,DSA NT AFFILIATE,3602S1
1845684362,Detail with Sample,HCP Call,3/23/2024,DSA NT AFFILIATE,3502S1
2074341856,Sample Only,Non-Sampled Call,10/21/2024,NON-TARGET,3201S1
1296610346,Detail Only,Event Call Report,7/19/2024,DSA TOP 30,3401S1
1241027877,Sample Only,Sampled Call,1/14/2024,DSA NT AFFILIATE,3401S1
1281060374,Group Detail,Sampled Call,1/18/2024,DSS TOP 30,3302A1
1259390415,Detail with Sample,Group Training,12/19/2024,DSA NT AFFILIATE,3103A1
2259942544,Sample Only,P2P Call,6/26/2024,DSS TOP 30,3201S1
2713778294,Detail with Sample,Event Call Report,4/16/2024,NON-TARGET,3303A1
1845684362,Group Detail,HCP Call,2/22/2024,DSA NT AFFILIATE,3602S1
2456742093,Sample Only,Non-Sampled Call,6/2/2024,DSA NT AFFILIATE,3101A1
2218965008,Detail with Sample,POC Call Report,6/25/2024,DSA NEXT BEST,3101A1
2963588005,Call Only,Event Call Report,11/19/2024,DSS TOP 30,3401S1
1953898713,Group Detail,POC Call Report,6/29/2024,DSA TOP 30,3602S1
2643722875,Call Only,Non-Sampled Call,9/29/2024,DSA NEXT BEST,3202S1
1353365164,Detail with Sample,SAM HCO Call Report,6/11/2024,NON-TARGET,3601A1
1850939370,Call Only,P2P Call,12/5/2024,NON-TARGET,3101A1
1383506951,Call Only,Sampled Call,7/6/2024,DSA TOP 30,3203S1
1991844216,Detail with Sample,Sampled Call,4/7/2024,NON-TARGET,3601A1
1633903511,Group Detail,Non-Sampled Call,8/18/2024,DSA NEXT BEST,3402S1
1988638142,Call Only,Non-Sampled Call,3/31/2024,DSA NT AFFILIATE,3501A1
2395265206,Detail Only,HCP Call,4/3/2024,NON-TARGET,3601A1
2822835878,Detail with Sample,Marketing Event,12/6/2024,DSA NEXT BEST,3201S1
1841684960,Call Only,Event Call Report,5/2/2024,NON-TARGET,3601A1
1455077196,Call Only,Non-Sampled Call,12/28/2024,DSA NEXT BEST,3502S1
1009557297,Sample Only,Non-Sampled Call,6/9/2024,DSA NEXT BEST,3102A1
2027620083,Sample Only,Group Training,5/14/2024,NON-TARGET,3102A1
2129863813,Detail Only,SAM HCO Call Report,9/25/2024,DSS TOP 30,3401S1
2716521394,Detail with Sample,Marketing Event,3/24/2024,DSA TOP 30,3601A1
2040280162,Detail with Sample,Sampled Call,9/19/2024,DSA TOP 30,3303A1
1681598635,Sample Only,Event Call Report,6/28/2024,DSS TOP 30,3502S1
1346950163,Sample Only,Event Call Report,1/1/2024,DSA NT AFFILIATE,3502S1
1657443832,Sample Only,P2P Call,10/4/2024,NON-TARGET,3302A1
1074562750,Detail with Sample,Group Training,6/5/2024,DSA NT AFFILIATE,3402S1
1578667154,Call Only,Marketing Event,7/7/2024,DSA TOP 30,3501A1
1663021952,Detail Only,POC Call Report,7/30/2024,DSA NT AFFILIATE,3601A1
1937028072,Detail Only,Event Call Report,5/7/2024,NON-TARGET,3601A1
2742400217,Detail Only,SAM HCO Call Report,7/15/2024,DSA NEXT BEST,3601A1
2024911741,Call Only,HCP Call,8/23/2024,DSA TOP 30,3401S1
1032596288,Detail Only,Non-Sampled Call,3/23/2024,NON-TARGET,3301A1
1200721718,Detail with Sample,POC Call Report,1/5/2024,DSS TOP 30,3202S1
1501459489,Detail Only,POC Call Report,10/6/2024,NON-TARGET,3203S1
1128908751,Detail Only,Sampled Call,12/14/2024,NON-TARGET,3101A1
2306950367,Sample Only,Sampled Call,2/9/2024,DSS TOP 30,3102A1
1675960049,Detail Only,Event Call Report,11/23/2024,NON-TARGET,3303A1
1666822109,Detail Only,Sampled Call,5/13/2024,NON-TARGET,3202S1
2104617069,Call Only,Event Call Report,2/6/2024,DSA TOP 30,3401S1
1328745268,Sample Only,HCP Call,11/21/2024,DSA TOP 30,3103A1
1988056576,Group Detail,Marketing Event,9/19/2024,DSS TOP 30,3101A1
2334956063,Group Detail,Group Training,7/5/2024,DSS TOP 30,3402S1
2259942544,Sample Only,HCP Call,5/2/2024,DSA NEXT BEST,3501A1
2088333493,Sample Only,Event Call Report,3/29/2024,NON-TARGET,3203S1
1001959541,Detail with Sample,SAM HCO Call Report,5/14/2024,DSA TOP 30,3401S1
2383877244,Sample Only,Event Call Report,6/14/2024,DSA TOP 30,3501A1
2606010482,Call Only,Marketing Event,12/22/2024,DSS TOP 30,3201S1
2354933984,Detail with Sample,P2P Call,4/26/2024,NON-TARGET,3301A1
1083688018,Detail with Sample,Group Training,2/16/2024,DSS TOP 30,3202S1
1060089792,Group Detail,P2P Call,8/20/2024,DSA NEXT BEST,3103A1
1003816434,Group Detail,Sampled Call,7/16/2024,DSA NEXT BEST,3501A1
2179792557,Call Only,SAM HCO Call Report,11/6/2024,DSA TOP 30,3101A1
1306246859,Call Only,POC Call Report,6/7/2024,DSA NEXT BEST,3102A1
2637704400,Detail Only,Sampled Call,1/10/2024,DSS TOP 30,3203S1
2828000147,Detail with Sample,Event Call Report,10/9/2024,DSA TOP 30,3401S1
2147309559,Detail Only,Marketing Event,3/2/2024,DSS TOP 30,3502S1
1901381820,Group Detail,Marketing Event,7/27/2024,DSS TOP 30,3103A1
2452238005,Detail with Sample,P2P Call,7/23/2024,DSA NEXT BEST,3102A1
1434533285,Sample Only,SAM HCO Call Report,11/17/2024,DSS TOP 30,3301A1
1045727821,Group Detail,HCP Call,6/9/2024,DSA NEXT BEST,3402S1
2088333493,Group Detail,Marketing Event,10/17/2024,NON-TARGET,3302A1
2619633866,Detail with Sample,SAM HCO Call Report,6/27/2024,DSA TOP 30,3401S1
1380977460,Call Only,Group Training,4/21/2024,DSA TOP 30,3501A1
1142218088,Detail Only,Sampled Call,10/24/2024,DSA NT AFFILIATE,3102A1
2348731874,Group Detail,Group Training,11/18/2024,DSA NT AFFILIATE,3502S1
2265835930,Call Only,Event Call Report,7/28/2024,NON-TARGET,3501A1
2913859761,Call Only,Non-Sampled Call,8/28/2024,DSS TOP 30,3502S1
2135501837,Group Detail,Sampled Call,11/14/2024,DSS TOP 30,3502S1
1937028072,Call Only,P2P Call,10/29/2024,DSA TOP 30,3502S1
1327199921,Call Only,Event Call Report,6/5/2024,NON-TARGET,3301A1
2553161676,Group Detail,Non-Sampled Call,5/24/2024,NON-TARGET,3601A1
1468216500,Detail with Sample,Event Call Report,1/19/2024,DSS TOP 30,3202S1
2964513523,Detail with Sample,P2P Call,12/10/2024,DSA TOP 30,3302A1
1733020273,Detail Only,HCP Call,11/19/2024,DSA NT AFFILIATE,3303A1
2994197958,Group Detail,Event Call Report,9/30/2024,DSA TOP 30,3402S1
2462882420,Group Detail,Non-Sampled Call,3/11/2024,DSA TOP 30,3501A1
1347250514,Detail with Sample,HCP Call,5/18/2024,DSA TOP 30,3502S1
2306950367,Detail with Sample,SAM HCO Call Report,1/8/2024,NON-TARGET,3302A1
1306246859,Group Detail,SAM HCO Call Report,9/28/2024,DSA NEXT BEST,3502S1
2639540281,Sample Only,SAM HCO Call Report,11/3/2024,DSA NEXT BEST,3202S1
1212587438,Detail with Sample,P2P Call,3/16/2024,NON-TARGET,3101A1
2599705130,Call Only,Sampled Call,7/11/2024,DSA NT AFFILIATE,3201S1
1414456853,Call Only,Non-Sampled Call,8/31/2024,DSA NEXT BEST,3103A1
1353365164,Group Detail,SAM HCO Call Report,4/23/2024,DSA NEXT BEST,3203S1
2182180584,Detail Only,Marketing Event,9/23/2024,NON-TARGET,3302A1
1651000877,Group Detail,Marketing Event,1/18/2024,DSA TOP 30,3401S1
2065003382,Detail with Sample,HCP Call,11/19/2024,DSA NEXT BEST,3102A1
1594905042,Sample Only,Sampled Call,7/29/2024,DSS TOP 30,3302A1
2470945920,Detail with Sample,P2P Call,3/4/2024,DSA TOP 30,3502S1
2350878183,Sample Only,SAM HCO Call Report,2/9/2024,DSA NT AFFILIATE,3301A1
1127594503,Detail Only,Group Training,9/25/2024,DSS TOP 30,3302A1
2857146522,Group Detail,HCP Call,9/19/2024,DSS TOP 30,3303A1
1036058798,Call Only,Event Call Report,5/2/2024,DSA NT AFFILIATE,3303A1
1221697921,Group Detail,Marketing Event,4/5/2024,DSA NEXT BEST,3301A1
2927428967,Call Only,P2P Call,10/26/2024,DSS TOP 30,3302A1
2246637587,Group Detail,Event Call Report,4/18/2024,DSS TOP 30,3501A1
1594905042,Sample Only,Sampled Call,4/5/2024,DSA NT AFFILIATE,3601A1
1583980816,Sample Only,P2P Call,9/13/2024,NON-TARGET,3602S1
2541199036,Detail Only,SAM HCO Call Report,3/31/2024,NON-TARGET,3402S1
1742413303,Sample Only,HCP Call,4/29/2024,DSS TOP 30,3201S1
2163069921,Sample Only,Non-Sampled Call,12/12/2024,DSA NEXT BEST,3202S1
2501370551,Group Detail,Event Call Report,9/14/2024,DSA NEXT BEST,3402S1
2040280162,Sample Only,Group Training,4/11/2024,DSA NEXT BEST,3502S1
2286469982,Group Detail,Non-Sampled Call,3/16/2024,DSS TOP 30,3101A1
2023113836,Detail with Sample,HCP Call,10/20/2024,DSA TOP 30,3102A1
1741093957,Detail with Sample,Marketing Event,5/5/2024,DSS TOP 30,3303A1
2814205056,Detail with Sample,Marketing Event,12/30/2024,DSS TOP 30,3201S1
1405999663,Sample Only,HCP Call,11/10/2024,DSA NT AFFILIATE,3101A1
2629954310,Detail with Sample,SAM HCO Call Report,2/29/2024,DSS TOP 30,3103A1
1851053650,Detail with Sample,POC Call Report,9/26/2024,DSA TOP 30,3102A1
1221697921,Detail with Sample,POC Call Report,11/21/2024,DSA NT AFFILIATE,3201S1
2685865186,Group Detail,P2P Call,11/26/2024,DSA TOP 30,3302A1
2731858912,Detail with Sample,Non-Sampled Call,3/5/2024,DSA NEXT BEST,3602S1
1668418427,Call Only,Group Training,12/23/2024,DSS TOP 30,3202S1
2385900275,Group Detail,Group Training,5/22/2024,DSA NT AFFILIATE,3203S1
2003139439,Sample Only,Event Call Report,5/23/2024,DSA TOP 30,3301A1
2090338894,Call Only,HCP Call,5/12/2024,DSS TOP 30,3303A1
1283208690,Group Detail,Sampled Call,4/5/2024,DSS TOP 30,3502S1
1883802645,Detail Only,SAM HCO Call Report,6/25/2024,DSA TOP 30,3102A1
1759764374,Call Only,Group Training,1/29/2024,DSS TOP 30,3601A1
1083538940,Detail with Sample,Non-Sampled Call,11/11/2024,DSS TOP 30,3101A1
1901381820,Detail with Sample,Event Call Report,3/21/2024,DSA NEXT BEST,3402S1
2760875241,Group Detail,POC Call Report,5/24/2024,DSA NT AFFILIATE,3102A1
1957078213,Group Detail,Group Training,5/3/2024,DSS TOP 30,3402S1
1217419108,Sample Only,P2P Call,8/17/2024,DSA NT AFFILIATE,3401S1
2553161676,Detail Only,HCP Call,5/24/2024,DSA NT AFFILIATE,3101A1
1215500479,Detail Only,SAM HCO Call Report,9/28/2024,DSA TOP 30,3302A1
2697694699,Detail Only,POC Call Report,7/10/2024,DSA NT AFFILIATE,3203S1
1315442713,Sample Only,HCP Call,6/5/2024,DSS TOP 30,3302A1
2548099270,Detail with Sample,HCP Call,5/7/2024,DSA TOP 30,3301A1
2934728805,Group Detail,Marketing Event,7/13/2024,DSA TOP 30,3502S1
2087728479,Detail with Sample,HCP Call,7/5/2024,DSA NEXT BEST,3201S1
2054647553,Detail with Sample,Sampled Call,5/3/2024,DSA TOP 30,3203S1
1310827587,Group Detail,SAM HCO Call Report,3/19/2024,DSA TOP 30,3501A1
1202826804,Detail Only,P2P Call,1/16/2024,DSA NT AFFILIATE,3302A1
1977281573,Call Only,Marketing Event,5/8/2024,DSA TOP 30,3302A1
1669497800,Detail with Sample,Event Call Report,3/16/2024,DSA TOP 30,3601A1
2451231852,Detail Only,SAM HCO Call Report,5/30/2024,DSA NEXT BEST,3502S1
2848640211,Detail Only,POC Call Report,8/27/2024,DSA NEXT BEST,3201S1
