account_npi,call_type,call_record_type,date,account_target_type,territory
1733541963,Detail with Sample,Event Call Report,2/24/2024,DSA NT AFFILIATE,3401S1
2204678284,Detail Only,P2P Call,3/16/2024,DSA TOP 30,3402S1
1690505753,Sample Only,POC Call Report,6/3/2024,DSA NEXT BEST,3102A1
1785615103,Detail with Sample,POC Call Report,4/23/2024,DSA NEXT BEST,3302A1
2737461240,Detail with Sample,Sampled Call,11/26/2024,NON-TARGET,3103A1
2590950735,Sample Only,Group Training,12/2/2024,DSA NEXT BEST,3101A1
2572295414,Sample Only,Marketing Event,6/29/2024,DSA NEXT BEST,3201S1
1015447533,Group Detail,Event Call Report,11/3/2024,NON-TARGET,3602S1
2889815656,Group Detail,POC Call Report,12/6/2024,DSA NEXT BEST,3102A1
2147297655,Group Detail,Sampled Call,4/2/2024,DSA NT AFFILIATE,3501A1
2411128594,Sample Only,Sampled Call,2/26/2024,NON-TARGET,3302A1
1838896957,Sample Only,Non-Sampled Call,10/7/2024,DSA TOP 30,3401S1
1414587202,Sample Only,Non-Sampled Call,8/27/2024,DSA TOP 30,3201S1
1440569844,Call Only,Event Call Report,5/21/2024,DSA NEXT BEST,3201S1
2064315506,Sample Only,P2P Call,11/4/2024,DSA NEXT BEST,3103A1
2819627304,Call Only,HCP Call,7/31/2024,DSA NEXT BEST,3301A1
1029411848,Group Detail,Group Training,3/26/2024,DSA TOP 30,3501A1
1336317746,Detail with Sample,Event Call Report,6/16/2024,DSA NT AFFILIATE,3203S1
2625854068,Detail Only,Event Call Report,3/2/2024,DSS TOP 30,3303A1
1588798593,Detail Only,Non-Sampled Call,12/16/2024,DSS TOP 30,3102A1
1998655144,Detail Only,Non-Sampled Call,11/20/2024,DSS TOP 30,3302A1
1075928927,Group Detail,SAM HCO Call Report,9/21/2024,NON-TARGET,3102A1
1369518798,Sample Only,Marketing Event,1/24/2024,DSA TOP 30,3602S1
2024100576,Group Detail,Non-Sampled Call,10/27/2024,DSA NT AFFILIATE,3301A1
2376005167,Detail Only,HCP Call,1/2/2024,DSA NEXT BEST,3401S1
1752925808,Group Detail,Event Call Report,10/9/2024,NON-TARGET,3101A1
2716918699,Group Detail,HCP Call,4/16/2024,DSS TOP 30,3303A1
2697856777,Detail Only,POC Call Report,5/3/2024,DSA NT AFFILIATE,3303A1
2112540261,Detail Only,SAM HCO Call Report,12/21/2024,DSA TOP 30,3102A1
1934247352,Detail with Sample,P2P Call,5/31/2024,NON-TARGET,3103A1
2456305222,Call Only,Non-Sampled Call,12/20/2024,DSA TOP 30,3103A1
2921803702,Call Only,HCP Call,3/29/2024,DSA TOP 30,3402S1
2292948458,Detail with Sample,SAM HCO Call Report,10/7/2024,NON-TARGET,3203S1
1700632183,Sample Only,Group Training,7/27/2024,NON-TARGET,3201S1
1166956217,Sample Only,SAM HCO Call Report,10/5/2024,NON-TARGET,3502S1
2555451083,Group Detail,HCP Call,12/11/2024,DSA NEXT BEST,3302A1
2964040204,Detail Only,Marketing Event,9/22/2024,NON-TARGET,3502S1
1291325049,Group Detail,Group Training,1/31/2024,DSS TOP 30,3302A1
2009788155,Detail with Sample,SAM HCO Call Report,2/15/2024,NON-TARGET,3601A1
1487711846,Detail Only,Non-Sampled Call,7/24/2024,NON-TARGET,3402S1
2400360711,Detail with Sample,Marketing Event,2/8/2024,NON-TARGET,3202S1
2596648531,Detail with Sample,Group Training,10/5/2024,DSA TOP 30,3101A1
1260473390,Sample Only,SAM HCO Call Report,5/17/2024,NON-TARGET,3202S1
1362989442,Detail with Sample,Event Call Report,10/6/2024,NON-TARGET,3101A1
1001110541,Call Only,Group Training,6/27/2024,NON-TARGET,3101A1
2239236348,Group Detail,SAM HCO Call Report,2/27/2024,DSA NT AFFILIATE,3203S1
2012863102,Detail with Sample,Sampled Call,10/28/2024,DSA TOP 30,3202S1
1368467567,Call Only,SAM HCO Call Report,10/7/2024,DSS TOP 30,3102A1
1974014134,Detail with Sample,P2P Call,1/30/2024,DSA NEXT BEST,3102A1
2696603915,Detail Only,POC Call Report,10/13/2024,DSA NEXT BEST,3502S1
2101403125,Call Only,SAM HCO Call Report,5/27/2024,NON-TARGET,3502S1
1785440452,Detail Only,Group Training,4/6/2024,DSA NT AFFILIATE,3401S1
2555451083,Detail with Sample,Non-Sampled Call,4/11/2024,DSA TOP 30,3502S1
2771430507,Detail Only,Event Call Report,12/28/2024,DSA NT AFFILIATE,3501A1
1879339123,Group Detail,Event Call Report,8/11/2024,NON-TARGET,3502S1
1383244306,Sample Only,Group Training,6/22/2024,DSS TOP 30,3103A1
2288429810,Group Detail,Event Call Report,8/3/2024,DSA NT AFFILIATE,3303A1
1931625808,Group Detail,Event Call Report,11/8/2024,DSA NEXT BEST,3101A1
1704383551,Group Detail,Sampled Call,12/5/2024,DSS TOP 30,3301A1
2563028287,Detail Only,Group Training,4/12/2024,DSS TOP 30,3301A1
2137189185,Detail Only,POC Call Report,11/12/2024,DSA NT AFFILIATE,3602S1
2051007926,Group Detail,POC Call Report,5/11/2024,DSS TOP 30,3602S1
1062618093,Detail with Sample,Event Call Report,7/20/2024,DSA TOP 30,3301A1
1037188776,Detail with Sample,POC Call Report,7/14/2024,DSA TOP 30,3402S1
2154204727,Detail Only,SAM HCO Call Report,1/15/2024,DSA NEXT BEST,3401S1
2319288466,Group Detail,Group Training,2/21/2024,NON-TARGET,3501A1
2219439284,Sample Only,Event Call Report,10/27/2024,NON-TARGET,3103A1
2565649841,Call Only,Event Call Report,7/19/2024,DSA NEXT BEST,3202S1
2908124270,Group Detail,SAM HCO Call Report,12/26/2024,DSA NEXT BEST,3502S1
2084827258,Call Only,Non-Sampled Call,11/28/2024,DSS TOP 30,3401S1
2705395677,Group Detail,Group Training,6/18/2024,DSA NT AFFILIATE,3303A1
1431691136,Detail Only,Non-Sampled Call,12/13/2024,DSA NT AFFILIATE,3303A1
2582484826,Sample Only,Non-Sampled Call,2/19/2024,DSS TOP 30,3103A1
1160539308,Detail with Sample,Non-Sampled Call,5/20/2024,DSA NT AFFILIATE,3501A1
1901431211,Group Detail,Marketing Event,3/5/2024,NON-TARGET,3202S1
1586908384,Call Only,HCP Call,12/28/2024,DSS TOP 30,3502S1
2793010428,Group Detail,Sampled Call,3/7/2024,DSA NEXT BEST,3502S1
2654108014,Call Only,Marketing Event,6/7/2024,DSA NEXT BEST,3201S1
2284040272,Call Only,Marketing Event,5/21/2024,DSA NT AFFILIATE,3402S1
1152601488,Call Only,POC Call Report,9/11/2024,DSS TOP 30,3302A1
2030410654,Group Detail,Non-Sampled Call,3/24/2024,DSA NT AFFILIATE,3301A1
2290839931,Detail Only,P2P Call,10/14/2024,DSA NT AFFILIATE,3602S1
1611215714,Sample Only,Event Call Report,10/4/2024,DSA NEXT BEST,3501A1
2045065360,Call Only,HCP Call,6/30/2024,DSA TOP 30,3501A1
2020066797,Call Only,Non-Sampled Call,9/1/2024,DSA NEXT BEST,3302A1
1271617399,Sample Only,Group Training,10/8/2024,DSS TOP 30,3103A1
1347984500,Call Only,HCP Call,6/16/2024,NON-TARGET,3303A1
2654108014,Sample Only,Event Call Report,5/1/2024,DSA NEXT BEST,3301A1
2911294854,Detail Only,SAM HCO Call Report,2/22/2024,DSA TOP 30,3303A1
2898802174,Group Detail,SAM HCO Call Report,4/8/2024,DSA TOP 30,3203S1
1302918360,Group Detail,Event Call Report,11/22/2024,NON-TARGET,3301A1
2701101780,Detail with Sample,POC Call Report,6/16/2024,DSS TOP 30,3303A1
2849980434,Detail with Sample,Group Training,1/2/2024,DSS TOP 30,3102A1
1316973765,Group Detail,Group Training,3/11/2024,DSA NT AFFILIATE,3602S1
2734778885,Detail with Sample,Group Training,5/16/2024,NON-TARGET,3102A1
2356284493,Call Only,SAM HCO Call Report,10/24/2024,DSA TOP 30,3502S1
2791055003,Detail Only,Event Call Report,9/17/2024,DSA NT AFFILIATE,3103A1
1169581558,Group Detail,Sampled Call,8/22/2024,NON-TARGET,3101A1
1931625808,Sample Only,Group Training,9/3/2024,DSA TOP 30,3502S1
2022274399,Detail with Sample,Event Call Report,5/31/2024,DSA NEXT BEST,3401S1
2516292667,Group Detail,Sampled Call,7/8/2024,DSA NEXT BEST,3303A1
1420330423,Group Detail,P2P Call,6/1/2024,DSA TOP 30,3101A1
1854681903,Detail with Sample,Marketing Event,7/20/2024,DSA NT AFFILIATE,3301A1
1364712958,Detail Only,SAM HCO Call Report,8/23/2024,DSA NT AFFILIATE,3102A1
1173681337,Call Only,Group Training,11/20/2024,DSA NT AFFILIATE,3402S1
2543518118,Sample Only,Marketing Event,11/1/2024,DSA NEXT BEST,3301A1
1056809500,Call Only,Group Training,3/26/2024,DSA TOP 30,3401S1
1989062680,Detail Only,Event Call Report,10/12/2024,DSA NEXT BEST,3101A1
2193592421,Detail with Sample,Group Training,7/27/2024,DSS TOP 30,3402S1
1247481029,Sample Only,POC Call Report,7/5/2024,DSA TOP 30,3402S1
1611969955,Detail with Sample,Marketing Event,4/14/2024,NON-TARGET,3401S1
1961053343,Detail Only,POC Call Report,7/11/2024,DSA NEXT BEST,3101A1
1282935848,Detail Only,HCP Call,12/20/2024,NON-TARGET,3303A1
1082380658,Group Detail,Non-Sampled Call,4/18/2024,DSA NEXT BEST,3202S1
1792800789,Group Detail,HCP Call,8/3/2024,NON-TARGET,3402S1
2161740010,Sample Only,POC Call Report,9/17/2024,DSA NT AFFILIATE,3301A1
1633939481,Detail Only,P2P Call,7/24/2024,DSA TOP 30,3602S1
1402944902,Detail Only,Sampled Call,12/15/2024,DSS TOP 30,3102A1
1683398778,Group Detail,Group Training,8/12/2024,DSA TOP 30,3201S1
2026643383,Detail Only,SAM HCO Call Report,4/22/2024,DSA TOP 30,3202S1
2063598805,Call Only,Event Call Report,1/11/2024,DSA NEXT BEST,3201S1
1752655959,Detail Only,Marketing Event,11/6/2024,DSS TOP 30,3101A1
1759157918,Call Only,Sampled Call,2/4/2024,NON-TARGET,3402S1
1655726758,Detail with Sample,POC Call Report,9/6/2024,DSA TOP 30,3102A1
1233624574,Call Only,Sampled Call,4/28/2024,DSA NEXT BEST,3301A1
2477897355,Detail Only,Non-Sampled Call,3/26/2024,DSS TOP 30,3102A1
1683398778,Detail with Sample,SAM HCO Call Report,9/27/2024,DSA NEXT BEST,3402S1
2572295414,Call Only,POC Call Report,3/3/2024,NON-TARGET,3203S1
2394108159,Call Only,P2P Call,1/29/2024,NON-TARGET,3501A1
1244534739,Sample Only,Event Call Report,4/22/2024,DSS TOP 30,3203S1
1242030151,Sample Only,P2P Call,10/31/2024,DSA NEXT BEST,3301A1
2565649841,Sample Only,Sampled Call,10/16/2024,DSA NEXT BEST,3302A1
2704186515,Detail Only,P2P Call,3/25/2024,DSA TOP 30,3103A1
1660728500,Detail with Sample,Event Call Report,4/20/2024,DSA NT AFFILIATE,3202S1
1750186189,Detail with Sample,Group Training,12/3/2024,NON-TARGET,3302A1
2642939652,Detail Only,Group Training,7/24/2024,NON-TARGET,3401S1
1539034254,Detail Only,Marketing Event,9/4/2024,DSA NEXT BEST,3103A1
1138561814,Call Only,Group Training,3/11/2024,DSA TOP 30,3102A1
1742497744,Detail with Sample,HCP Call,8/12/2024,DSA NT AFFILIATE,3101A1
1532820493,Sample Only,Non-Sampled Call,7/10/2024,DSA NEXT BEST,3301A1
2475876518,Call Only,SAM HCO Call Report,5/3/2024,DSA NT AFFILIATE,3402S1
2490106701,Sample Only,Marketing Event,5/24/2024,DSA NT AFFILIATE,3201S1
1264344290,Call Only,Group Training,8/22/2024,DSA TOP 30,3501A1
2448724738,Detail with Sample,Non-Sampled Call,5/24/2024,DSA TOP 30,3401S1
1404975649,Group Detail,POC Call Report,9/13/2024,DSA TOP 30,3102A1
1341971875,Call Only,HCP Call,10/8/2024,NON-TARGET,3203S1
1026785319,Sample Only,Non-Sampled Call,11/15/2024,DSS TOP 30,3102A1
2819683745,Sample Only,Group Training,7/10/2024,DSA TOP 30,3402S1
1465856415,Detail with Sample,P2P Call,7/12/2024,DSA NT AFFILIATE,3602S1
1767944091,Group Detail,Marketing Event,2/23/2024,DSS TOP 30,3501A1
2374236418,Group Detail,Group Training,9/26/2024,DSS TOP 30,3401S1
1887054433,Call Only,Group Training,1/22/2024,DSA NT AFFILIATE,3201S1
2295483636,Group Detail,SAM HCO Call Report,7/29/2024,DSA NT AFFILIATE,3402S1
1295720278,Detail Only,Event Call Report,11/14/2024,DSA TOP 30,3203S1
2537065167,Detail Only,Marketing Event,9/14/2024,DSS TOP 30,3602S1
1325705166,Call Only,Sampled Call,11/26/2024,DSA NT AFFILIATE,3302A1
1781312184,Sample Only,Event Call Report,9/29/2024,DSA NT AFFILIATE,3301A1
2920765167,Detail Only,SAM HCO Call Report,11/15/2024,DSA TOP 30,3601A1
2654924758,Detail Only,P2P Call,8/10/2024,DSA NT AFFILIATE,3402S1
1722704978,Call Only,SAM HCO Call Report,3/1/2024,DSA NEXT BEST,3302A1
1419081144,Sample Only,SAM HCO Call Report,3/17/2024,DSA TOP 30,3402S1
1019898244,Detail with Sample,P2P Call,9/22/2024,DSA TOP 30,3201S1
2453432888,Group Detail,P2P Call,2/23/2024,NON-TARGET,3601A1
1684262288,Sample Only,POC Call Report,10/30/2024,DSA NEXT BEST,3103A1
2946973886,Call Only,Sampled Call,4/2/2024,DSA NEXT BEST,3103A1
1320919168,Sample Only,Group Training,8/21/2024,NON-TARGET,3303A1
2654108014,Sample Only,Sampled Call,9/12/2024,DSA NEXT BEST,3101A1
1497595304,Sample Only,SAM HCO Call Report,2/24/2024,DSA TOP 30,3402S1
1489709186,Detail with Sample,Group Training,12/28/2024,DSA TOP 30,3302A1
2064315506,Call Only,Event Call Report,2/9/2024,DSA NEXT BEST,3401S1
1655430534,Group Detail,Non-Sampled Call,11/21/2024,DSA TOP 30,3602S1
1656118013,Detail with Sample,P2P Call,9/10/2024,NON-TARGET,3302A1
2730867195,Detail with Sample,P2P Call,3/27/2024,DSA TOP 30,3502S1
1075928927,Sample Only,Non-Sampled Call,8/30/2024,DSA NEXT BEST,3601A1
2262881689,Group Detail,SAM HCO Call Report,3/3/2024,DSS TOP 30,3101A1
1715343685,Sample Only,Marketing Event,4/24/2024,NON-TARGET,3501A1
2714437213,Detail Only,HCP Call,2/4/2024,DSA TOP 30,3302A1
2868764339,Detail Only,POC Call Report,6/20/2024,DSA TOP 30,3302A1
1586908384,Detail Only,P2P Call,12/18/2024,DSA NT AFFILIATE,3103A1
2229774019,Detail Only,SAM HCO Call Report,4/9/2024,DSA NEXT BEST,3103A1
1383244306,Detail Only,POC Call Report,4/23/2024,DSS TOP 30,3202S1
1261298614,Sample Only,P2P Call,4/1/2024,DSA NT AFFILIATE,3601A1
1782072167,Sample Only,POC Call Report,12/5/2024,DSA NT AFFILIATE,3202S1
1055890022,Detail with Sample,Marketing Event,3/17/2024,DSA NT AFFILIATE,3301A1
1338720525,Sample Only,SAM HCO Call Report,3/19/2024,NON-TARGET,3303A1
2160846586,Sample Only,Marketing Event,3/13/2024,DSA NT AFFILIATE,3201S1
2945502157,Call Only,Event Call Report,7/15/2024,DSS TOP 30,3101A1
2059560793,Detail with Sample,SAM HCO Call Report,4/14/2024,DSA TOP 30,3602S1
2679845566,Call Only,HCP Call,10/7/2024,DSS TOP 30,3502S1
1961053343,Sample Only,HCP Call,1/24/2024,DSA TOP 30,3301A1
1986073508,Sample Only,Event Call Report,8/19/2024,DSS TOP 30,3202S1
2827554318,Group Detail,Marketing Event,12/20/2024,NON-TARGET,3401S1
2448724738,Detail Only,Marketing Event,9/15/2024,NON-TARGET,3501A1
1618908980,Detail Only,Event Call Report,7/20/2024,DSS TOP 30,3601A1
1750186189,Detail Only,HCP Call,1/23/2024,DSS TOP 30,3202S1
1035008141,Sample Only,P2P Call,4/23/2024,DSA TOP 30,3201S1
1645337229,Call Only,HCP Call,7/22/2024,DSA NT AFFILIATE,3401S1
2112312927,Detail Only,Marketing Event,5/26/2024,DSA NEXT BEST,3102A1
2797345978,Detail Only,SAM HCO Call Report,10/16/2024,DSS TOP 30,3202S1
1683234403,Detail with Sample,Event Call Report,6/24/2024,NON-TARGET,3203S1
1260473390,Group Detail,Non-Sampled Call,7/18/2024,DSA TOP 30,3402S1
1844001543,Sample Only,SAM HCO Call Report,1/26/2024,NON-TARGET,3303A1
2587335445,Group Detail,Sampled Call,5/2/2024,DSA NEXT BEST,3301A1
2344872607,Sample Only,Non-Sampled Call,4/24/2024,NON-TARGET,3601A1
2271896348,Sample Only,Group Training,8/22/2024,DSA TOP 30,3101A1
1039245814,Group Detail,P2P Call,3/5/2024,DSA TOP 30,3501A1
1746616299,Call Only,Marketing Event,10/29/2024,NON-TARGET,3402S1
2840227124,Detail Only,Group Training,11/1/2024,NON-TARGET,3602S1
2708168055,Call Only,Marketing Event,4/14/2024,NON-TARGET,3202S1
2590950735,Detail with Sample,P2P Call,8/14/2024,DSA NT AFFILIATE,3401S1
1932140435,Detail Only,Group Training,4/25/2024,DSA NEXT BEST,3303A1
1456357894,Detail Only,P2P Call,4/18/2024,NON-TARGET,3203S1
2993905476,Detail Only,POC Call Report,9/19/2024,DSA NT AFFILIATE,3303A1
2532034416,Detail Only,POC Call Report,10/27/2024,DSA NEXT BEST,3601A1
1633939481,Detail with Sample,Sampled Call,2/7/2024,DSA TOP 30,3601A1
1465856415,Detail with Sample,Non-Sampled Call,10/19/2024,DSA NT AFFILIATE,3102A1
1334408513,Sample Only,Non-Sampled Call,9/30/2024,DSA NT AFFILIATE,3103A1
1082734516,Detail Only,P2P Call,12/5/2024,DSA NEXT BEST,3602S1
1140017227,Detail with Sample,SAM HCO Call Report,12/5/2024,DSS TOP 30,3601A1
1629637065,Sample Only,HCP Call,7/25/2024,DSA TOP 30,3303A1
2357821780,Detail with Sample,Group Training,10/17/2024,DSS TOP 30,3203S1
1645337229,Group Detail,Marketing Event,2/1/2024,DSS TOP 30,3202S1
2624154320,Sample Only,Event Call Report,7/16/2024,NON-TARGET,3102A1
1552390682,Call Only,HCP Call,9/5/2024,DSS TOP 30,3601A1
2701101780,Call Only,Non-Sampled Call,7/4/2024,NON-TARGET,3103A1
2396415677,Detail Only,POC Call Report,1/27/2024,NON-TARGET,3101A1
1156895417,Detail with Sample,POC Call Report,11/22/2024,NON-TARGET,3301A1
1509389720,Detail with Sample,Event Call Report,6/17/2024,DSA NEXT BEST,3203S1
1750186189,Detail with Sample,HCP Call,7/8/2024,DSA TOP 30,3402S1
2247750462,Call Only,Sampled Call,12/17/2024,NON-TARGET,3301A1
2691025643,Detail Only,Group Training,3/25/2024,DSA NEXT BEST,3302A1
2036176291,Detail with Sample,P2P Call,2/6/2024,DSA NT AFFILIATE,3402S1
1831742778,Sample Only,Group Training,11/20/2024,NON-TARGET,3101A1
1823010580,Call Only,P2P Call,11/26/2024,NON-TARGET,3202S1
2290839931,Group Detail,Event Call Report,4/15/2024,DSA TOP 30,3102A1
1496617117,Sample Only,Non-Sampled Call,11/9/2024,DSA NEXT BEST,3103A1
1583384795,Detail Only,P2P Call,10/9/2024,DSA TOP 30,3402S1
1140505791,Detail Only,POC Call Report,6/13/2024,NON-TARGET,3302A1
1932210477,Sample Only,P2P Call,9/18/2024,NON-TARGET,3101A1
2019367420,Detail with Sample,Non-Sampled Call,11/19/2024,NON-TARGET,3402S1
2276787047,Call Only,P2P Call,7/29/2024,DSA NT AFFILIATE,3602S1
2009788155,Group Detail,Non-Sampled Call,10/25/2024,DSA NEXT BEST,3201S1
1673459010,Detail Only,Group Training,7/16/2024,DSA NT AFFILIATE,3102A1
1086130729,Group Detail,P2P Call,1/15/2024,DSA NT AFFILIATE,3501A1
1082380658,Detail Only,Group Training,10/30/2024,DSS TOP 30,3302A1
2420529733,Group Detail,Marketing Event,2/23/2024,DSA NT AFFILIATE,3401S1
2275672901,Sample Only,Sampled Call,3/30/2024,DSA TOP 30,3601A1
1838095691,Detail Only,Sampled Call,5/5/2024,DSA NT AFFILIATE,3103A1
1795824778,Call Only,Event Call Report,11/2/2024,NON-TARGET,3202S1
2035439146,Sample Only,Sampled Call,1/28/2024,DSS TOP 30,3501A1
1413499292,Call Only,HCP Call,3/25/2024,DSA NEXT BEST,3602S1
2161740010,Detail with Sample,SAM HCO Call Report,9/19/2024,NON-TARGET,3402S1
1382443339,Detail with Sample,Sampled Call,10/8/2024,DSA NT AFFILIATE,3101A1
2198307767,Detail Only,Sampled Call,4/22/2024,DSA TOP 30,3501A1
2196562116,Detail Only,SAM HCO Call Report,11/28/2024,NON-TARGET,3601A1
2901947438,Call Only,POC Call Report,6/25/2024,DSA NT AFFILIATE,3303A1
1825447590,Detail with Sample,Marketing Event,5/20/2024,DSS TOP 30,3101A1
1895081238,Group Detail,Event Call Report,5/23/2024,DSA NT AFFILIATE,3401S1
1250987367,Group Detail,HCP Call,8/25/2024,DSA NEXT BEST,3501A1
2836357679,Detail with Sample,SAM HCO Call Report,6/30/2024,DSS TOP 30,3401S1
1838896957,Call Only,Marketing Event,5/22/2024,NON-TARGET,3203S1
2705395677,Call Only,Group Training,4/20/2024,NON-TARGET,3201S1
2788053169,Group Detail,HCP Call,2/25/2024,DSA NT AFFILIATE,3103A1
1379810912,Sample Only,Sampled Call,11/28/2024,DSA TOP 30,3202S1
2940766328,Call Only,Group Training,5/29/2024,NON-TARGET,3101A1
2035935002,Sample Only,POC Call Report,11/4/2024,DSA NT AFFILIATE,3202S1
2774152785,Sample Only,HCP Call,1/15/2024,NON-TARGET,3101A1
1244534739,Call Only,Event Call Report,2/7/2024,NON-TARGET,3201S1
2852442736,Detail Only,SAM HCO Call Report,4/25/2024,DSS TOP 30,3401S1
1247733924,Detail with Sample,P2P Call,12/7/2024,DSA NT AFFILIATE,3602S1
1922906381,Detail with Sample,Sampled Call,7/27/2024,NON-TARGET,3303A1
2027834130,Call Only,Event Call Report,10/28/2024,DSA TOP 30,3102A1
2951124599,Group Detail,Sampled Call,5/3/2024,DSA NEXT BEST,3301A1
1384011498,Call Only,Event Call Report,2/17/2024,DSA TOP 30,3203S1
2284040272,Detail with Sample,Group Training,12/12/2024,DSS TOP 30,3101A1
1056809500,Detail Only,HCP Call,1/4/2024,DSA TOP 30,3301A1
1419081144,Group Detail,SAM HCO Call Report,12/20/2024,NON-TARGET,3601A1
2988001802,Detail Only,P2P Call,5/21/2024,NON-TARGET,3401S1
1482807227,Call Only,Marketing Event,10/20/2024,NON-TARGET,3303A1
2469935072,Sample Only,POC Call Report,3/7/2024,NON-TARGET,3303A1
1024416388,Call Only,Non-Sampled Call,5/2/2024,DSA NEXT BEST,3202S1
2720527544,Group Detail,Sampled Call,3/4/2024,NON-TARGET,3303A1
1376876882,Sample Only,Sampled Call,12/7/2024,NON-TARGET,3601A1
1051124293,Group Detail,HCP Call,10/23/2024,DSA TOP 30,3101A1
1641712573,Group Detail,Non-Sampled Call,2/24/2024,DSA TOP 30,3202S1
2282532023,Detail Only,P2P Call,12/22/2024,DSA NT AFFILIATE,3401S1
2443858283,Group Detail,SAM HCO Call Report,8/7/2024,DSA NT AFFILIATE,3402S1
1749987234,Sample Only,Marketing Event,10/21/2024,DSA NT AFFILIATE,3501A1
1522776168,Sample Only,Event Call Report,2/28/2024,DSA NT AFFILIATE,3401S1
1125254001,Sample Only,POC Call Report,5/14/2024,NON-TARGET,3402S1
1459991350,Detail with Sample,SAM HCO Call Report,2/28/2024,DSA NEXT BEST,3202S1
1781593817,Detail with Sample,Group Training,6/5/2024,DSS TOP 30,3501A1
2818910289,Call Only,Non-Sampled Call,2/26/2024,DSA NEXT BEST,3402S1
1906950603,Group Detail,SAM HCO Call Report,12/12/2024,NON-TARGET,3203S1
2038227738,Detail with Sample,Group Training,6/9/2024,DSS TOP 30,3602S1
2642939652,Detail with Sample,HCP Call,7/21/2024,DSA NT AFFILIATE,3203S1
1724672108,Group Detail,SAM HCO Call Report,12/16/2024,DSA TOP 30,3401S1
1371132703,Sample Only,HCP Call,11/18/2024,DSA TOP 30,3201S1
1656118013,Detail Only,POC Call Report,8/30/2024,NON-TARGET,3602S1
1669912444,Group Detail,Event Call Report,3/20/2024,DSS TOP 30,3103A1
2229774019,Call Only,Event Call Report,4/26/2024,DSA NT AFFILIATE,3601A1
1690505753,Call Only,Event Call Report,12/27/2024,DSA NT AFFILIATE,3103A1
1162751166,Group Detail,Event Call Report,4/13/2024,DSA NT AFFILIATE,3402S1
1998655144,Sample Only,Non-Sampled Call,3/20/2024,DSA NT AFFILIATE,3302A1
1539034254,Call Only,Event Call Report,8/5/2024,NON-TARGET,3402S1
1432424438,Sample Only,Sampled Call,9/13/2024,DSS TOP 30,3303A1
1104355043,Detail with Sample,Non-Sampled Call,11/24/2024,DSS TOP 30,3602S1
1700937574,Sample Only,P2P Call,7/29/2024,DSA TOP 30,3302A1
1140505791,Sample Only,SAM HCO Call Report,6/25/2024,DSS TOP 30,3401S1
2241286281,Group Detail,Non-Sampled Call,9/1/2024,DSA NEXT BEST,3302A1
2993765474,Detail with Sample,Sampled Call,7/13/2024,DSA NEXT BEST,3601A1
2719860799,Detail Only,POC Call Report,8/8/2024,DSA TOP 30,3602S1
1658582729,Call Only,HCP Call,8/18/2024,DSA NEXT BEST,3302A1
1560407718,Group Detail,SAM HCO Call Report,8/28/2024,DSA NT AFFILIATE,3601A1
1738674249,Detail Only,SAM HCO Call Report,9/21/2024,DSS TOP 30,3302A1
2816671305,Detail Only,HCP Call,5/12/2024,DSA NT AFFILIATE,3303A1
2468889296,Detail with Sample,Group Training,4/24/2024,NON-TARGET,3302A1
1320358771,Sample Only,POC Call Report,8/27/2024,DSA TOP 30,3402S1
1497595304,Detail Only,Marketing Event,1/14/2024,DSA TOP 30,3302A1
2282532023,Detail Only,SAM HCO Call Report,1/27/2024,DSS TOP 30,3202S1
1782072167,Detail with Sample,Marketing Event,10/7/2024,DSA NEXT BEST,3501A1
2587335445,Detail Only,Event Call Report,11/3/2024,DSS TOP 30,3203S1
1374983631,Group Detail,SAM HCO Call Report,9/17/2024,DSA NEXT BEST,3401S1
2078163546,Sample Only,P2P Call,6/15/2024,DSA TOP 30,3601A1
2836774147,Call Only,Sampled Call,3/19/2024,NON-TARGET,3202S1
1245904196,Group Detail,POC Call Report,2/11/2024,DSS TOP 30,3102A1
1460155615,Detail Only,P2P Call,9/15/2024,DSA TOP 30,3101A1
1334408513,Sample Only,SAM HCO Call Report,7/6/2024,DSS TOP 30,3303A1
1638580264,Sample Only,POC Call Report,8/23/2024,DSS TOP 30,3103A1
1243371752,Sample Only,Marketing Event,10/19/2024,NON-TARGET,3103A1
2543518118,Detail with Sample,Event Call Report,6/7/2024,DSS TOP 30,3602S1
1241548930,Group Detail,P2P Call,4/20/2024,DSA TOP 30,3303A1
1798362255,Call Only,HCP Call,11/6/2024,DSA TOP 30,3402S1
1509389720,Sample Only,Marketing Event,10/10/2024,DSS TOP 30,3602S1
1362324954,Group Detail,Non-Sampled Call,12/8/2024,DSS TOP 30,3202S1
2271925808,Sample Only,Event Call Report,8/20/2024,DSA NT AFFILIATE,3303A1
2506008370,Group Detail,Marketing Event,3/6/2024,DSA TOP 30,3401S1
2051125397,Detail Only,P2P Call,12/26/2024,DSA NT AFFILIATE,3102A1
2708641846,Detail with Sample,POC Call Report,4/10/2024,DSA TOP 30,3102A1
2271925808,Group Detail,POC Call Report,9/5/2024,NON-TARGET,3203S1
1622075016,Detail with Sample,Marketing Event,2/4/2024,DSA NEXT BEST,3302A1
1749032262,Group Detail,Group Training,9/11/2024,DSA TOP 30,3501A1
1611969955,Call Only,Group Training,10/8/2024,DSS TOP 30,3602S1
1761071081,Detail with Sample,SAM HCO Call Report,6/4/2024,DSA NEXT BEST,3402S1
