account_npi,call_type,call_record_type,date,account_target_type,territory
2522313077,Group Detail,Marketing Event,6/11/2024,DSA TOP 30,3601A1
1819947464,Sample Only,Event Call Report,7/7/2024,DSA TOP 30,3401S1
2280593712,Sample Only,Marketing Event,1/27/2024,DSA NEXT BEST,3202S1
1493746430,Group Detail,HCP Call,4/23/2024,DSA TOP 30,3303A1
2693268662,Call Only,P2P Call,9/13/2024,DSA NEXT BEST,3301A1
1182853513,Detail with Sample,Sampled Call,12/31/2024,DSS TOP 30,3601A1
1674257876,Sample Only,Event Call Report,5/5/2024,DSA NT AFFILIATE,3201S1
1769222934,Detail Only,HCP Call,10/4/2024,DSA NT AFFILIATE,3402S1
2987214836,Detail Only,P2P Call,11/14/2024,NON-TARGET,3201S1
1307114817,Detail Only,Sampled Call,6/22/2024,DSA TOP 30,3101A1
2933130789,Detail Only,POC Call Report,8/25/2024,DSA TOP 30,3302A1
1298300763,Group Detail,SAM HCO Call Report,1/24/2024,DSS TOP 30,3402S1
2336733759,Sample Only,HCP Call,5/8/2024,DSA NEXT BEST,3302A1
2672874241,Detail with Sample,Group Training,6/28/2024,DSA NEXT BEST,3401S1
2440768352,Detail with Sample,SAM HCO Call Report,10/16/2024,DSA NEXT BEST,3201S1
1743289041,Detail with Sample,HCP Call,8/19/2024,NON-TARGET,3303A1
1483103683,Detail Only,P2P Call,9/10/2024,NON-TARGET,3103A1
2113851048,Call Only,Marketing Event,12/5/2024,DSA NT AFFILIATE,3102A1
1321637272,Detail with Sample,Group Training,7/20/2024,DSA TOP 30,3102A1
1296752718,Detail Only,P2P Call,4/29/2024,NON-TARGET,3601A1
1629817287,Group Detail,P2P Call,6/16/2024,DSA TOP 30,3302A1
2341197107,Call Only,Marketing Event,10/6/2024,DSA TOP 30,3303A1
2144525348,Group Detail,Non-Sampled Call,5/26/2024,DSA NEXT BEST,3302A1
2087669277,Call Only,Sampled Call,11/15/2024,DSA TOP 30,3201S1
1333868709,Call Only,Event Call Report,1/18/2024,DSA NT AFFILIATE,3203S1
1580971651,Detail with Sample,P2P Call,4/17/2024,DSA TOP 30,3401S1
1925349928,Sample Only,Sampled Call,3/5/2024,DSA TOP 30,3102A1
2759305515,Call Only,Group Training,3/16/2024,DSA TOP 30,3202S1
2779304456,Detail Only,POC Call Report,7/9/2024,DSA TOP 30,3102A1
1089486292,Sample Only,SAM HCO Call Report,3/26/2024,DSA TOP 30,3602S1
1344284920,Detail with Sample,POC Call Report,3/14/2024,DSA NEXT BEST,3501A1
2663765010,Detail with Sample,Event Call Report,10/24/2024,DSA NT AFFILIATE,3201S1
1046260020,Group Detail,Marketing Event,9/28/2024,NON-TARGET,3401S1
2784752731,Detail with Sample,HCP Call,3/4/2024,DSS TOP 30,3502S1
2894827068,Call Only,HCP Call,2/25/2024,DSA TOP 30,3301A1
2063023176,Detail with Sample,Event Call Report,2/26/2024,DSA NT AFFILIATE,3303A1
2083927935,Group Detail,Marketing Event,4/5/2024,DSA NT AFFILIATE,3201S1
2504815552,Sample Only,Event Call Report,9/2/2024,DSA NT AFFILIATE,3501A1
2290511571,Detail Only,P2P Call,11/26/2024,NON-TARGET,3303A1
2366020465,Detail Only,Marketing Event,9/27/2024,DSS TOP 30,3103A1
2669606689,Detail Only,SAM HCO Call Report,1/6/2024,DSA NT AFFILIATE,3402S1
2773763277,Detail with Sample,Event Call Report,3/27/2024,NON-TARGET,3302A1
1168479259,Detail with Sample,Marketing Event,4/16/2024,NON-TARGET,3101A1
1107989020,Sample Only,Sampled Call,12/20/2024,DSA NT AFFILIATE,3402S1
1113367989,Call Only,Non-Sampled Call,12/3/2024,DSA NT AFFILIATE,3301A1
2175629092,Detail with Sample,Marketing Event,8/22/2024,DSS TOP 30,3602S1
1972669244,Call Only,SAM HCO Call Report,4/16/2024,DSS TOP 30,3501A1
2458961584,Sample Only,Non-Sampled Call,12/29/2024,DSA TOP 30,3502S1
2314335999,Group Detail,Non-Sampled Call,4/15/2024,NON-TARGET,3501A1
1480609831,Group Detail,Group Training,1/10/2024,DSA NT AFFILIATE,3102A1
2457107965,Group Detail,HCP Call,2/6/2024,DSS TOP 30,3601A1
1044221636,Sample Only,Group Training,8/15/2024,DSA NEXT BEST,3203S1
1069817276,Sample Only,HCP Call,1/4/2024,DSA NEXT BEST,3601A1
1397943984,Call Only,SAM HCO Call Report,5/21/2024,DSS TOP 30,3301A1
2099957587,Group Detail,Group Training,5/10/2024,DSA NT AFFILIATE,3401S1
2669606689,Sample Only,Marketing Event,9/17/2024,DSA NEXT BEST,3202S1
1502253121,Sample Only,P2P Call,12/1/2024,DSS TOP 30,3201S1
1661990349,Group Detail,Marketing Event,10/5/2024,DSA TOP 30,3401S1
2912017411,Detail Only,Marketing Event,1/14/2024,DSA NT AFFILIATE,3101A1
2510651108,Call Only,P2P Call,8/20/2024,DSS TOP 30,3502S1
1901874436,Sample Only,Sampled Call,2/1/2024,DSA NEXT BEST,3602S1
2053521973,Call Only,HCP Call,2/12/2024,DSS TOP 30,3201S1
2679499646,Detail Only,HCP Call,5/25/2024,DSA NT AFFILIATE,3602S1
2570470274,Group Detail,P2P Call,2/2/2024,DSA NT AFFILIATE,3601A1
1054981111,Call Only,Non-Sampled Call,11/11/2024,DSA TOP 30,3202S1
1732552839,Group Detail,Marketing Event,2/23/2024,DSA NT AFFILIATE,3502S1
1915215469,Sample Only,HCP Call,2/10/2024,DSA TOP 30,3601A1
1986422242,Group Detail,HCP Call,3/27/2024,DSA NEXT BEST,3201S1
1912573530,Detail Only,POC Call Report,10/10/2024,NON-TARGET,3201S1
2265788592,Detail Only,SAM HCO Call Report,5/30/2024,NON-TARGET,3201S1
1197278813,Sample Only,Group Training,5/15/2024,DSS TOP 30,3501A1
1049905639,Group Detail,Event Call Report,2/20/2024,DSS TOP 30,3201S1
2755629041,Call Only,SAM HCO Call Report,10/21/2024,NON-TARGET,3201S1
2085244404,Call Only,Marketing Event,4/21/2024,NON-TARGET,3101A1
2917350171,Call Only,Non-Sampled Call,4/27/2024,DSS TOP 30,3203S1
2893712311,Group Detail,HCP Call,6/28/2024,NON-TARGET,3502S1
2910389697,Detail Only,Marketing Event,8/24/2024,DSA NT AFFILIATE,3401S1
2424114821,Sample Only,HCP Call,2/26/2024,DSS TOP 30,3303A1
2415279229,Detail Only,POC Call Report,1/15/2024,DSA NT AFFILIATE,3102A1
2512141645,Call Only,Sampled Call,3/30/2024,DSS TOP 30,3402S1
2759305515,Call Only,POC Call Report,3/25/2024,NON-TARGET,3502S1
2917209971,Call Only,Non-Sampled Call,12/1/2024,DSA NT AFFILIATE,3302A1
1627734229,Sample Only,Sampled Call,10/25/2024,DSA NEXT BEST,3601A1
2353255231,Sample Only,Event Call Report,5/7/2024,NON-TARGET,3501A1
1431698032,Call Only,SAM HCO Call Report,8/9/2024,DSS TOP 30,3101A1
1566677884,Detail with Sample,Marketing Event,6/27/2024,DSA TOP 30,3502S1
1527155939,Sample Only,Event Call Report,1/2/2024,DSA NT AFFILIATE,3301A1
2175918776,Group Detail,SAM HCO Call Report,1/15/2024,DSS TOP 30,3601A1
1449085446,Sample Only,HCP Call,9/20/2024,DSA NT AFFILIATE,3203S1
2458961584,Sample Only,Sampled Call,1/18/2024,DSS TOP 30,3203S1
2754925135,Detail Only,Marketing Event,2/2/2024,DSA NT AFFILIATE,3103A1
2759305515,Call Only,Marketing Event,12/18/2024,DSS TOP 30,3201S1
2424114821,Detail Only,Non-Sampled Call,1/21/2024,DSS TOP 30,3301A1
1712706538,Detail with Sample,HCP Call,6/26/2024,DSS TOP 30,3301A1
1537224774,Call Only,SAM HCO Call Report,4/16/2024,DSA TOP 30,3101A1
1600392391,Group Detail,Sampled Call,3/22/2024,DSA NEXT BEST,3501A1
2981153915,Group Detail,Non-Sampled Call,6/8/2024,NON-TARGET,3303A1
2674690744,Sample Only,Sampled Call,8/17/2024,DSS TOP 30,3203S1
1011051776,Detail with Sample,Group Training,4/17/2024,NON-TARGET,3303A1
1457931606,Group Detail,SAM HCO Call Report,7/14/2024,DSA NEXT BEST,3602S1
1327610711,Detail Only,Marketing Event,3/28/2024,DSS TOP 30,3302A1
2482059041,Group Detail,Non-Sampled Call,9/4/2024,DSS TOP 30,3202S1
1654893740,Call Only,HCP Call,1/7/2024,DSA TOP 30,3602S1
2387680214,Sample Only,Sampled Call,10/22/2024,DSA NEXT BEST,3301A1
2137169245,Group Detail,P2P Call,6/10/2024,NON-TARGET,3502S1
1344284920,Sample Only,SAM HCO Call Report,4/1/2024,DSA TOP 30,3501A1
2028238562,Sample Only,Sampled Call,3/6/2024,NON-TARGET,3602S1
1525338172,Detail Only,POC Call Report,11/26/2024,DSA NEXT BEST,3602S1
2009380342,Sample Only,POC Call Report,11/6/2024,NON-TARGET,3203S1
1937994273,Call Only,HCP Call,6/27/2024,DSA NEXT BEST,3302A1
1654893740,Group Detail,Non-Sampled Call,2/27/2024,DSA NEXT BEST,3501A1
2341197107,Detail Only,P2P Call,1/11/2024,NON-TARGET,3202S1
1931836850,Call Only,Event Call Report,3/26/2024,DSA TOP 30,3501A1
1252472152,Call Only,POC Call Report,5/20/2024,DSA TOP 30,3502S1
2253117929,Group Detail,Sampled Call,12/7/2024,DSA TOP 30,3301A1
1151700638,Group Detail,SAM HCO Call Report,3/8/2024,DSA TOP 30,3501A1
1629817287,Detail Only,Group Training,5/20/2024,DSS TOP 30,3202S1
1871638498,Detail with Sample,Sampled Call,5/31/2024,DSA TOP 30,3303A1
1937994273,Group Detail,Marketing Event,5/22/2024,DSA NT AFFILIATE,3601A1
2347697506,Group Detail,Event Call Report,11/28/2024,DSA NT AFFILIATE,3201S1
2934113461,Group Detail,Event Call Report,12/9/2024,DSA TOP 30,3402S1
2543036186,Detail with Sample,HCP Call,10/8/2024,DSA NEXT BEST,3401S1
2245785791,Call Only,Non-Sampled Call,11/23/2024,DSA TOP 30,3502S1
1652703040,Detail Only,Group Training,9/27/2024,DSS TOP 30,3402S1
2440768352,Sample Only,P2P Call,4/8/2024,DSS TOP 30,3602S1
2710113560,Detail Only,SAM HCO Call Report,7/5/2024,DSS TOP 30,3302A1
2835967551,Group Detail,Non-Sampled Call,8/2/2024,NON-TARGET,3103A1
1108602010,Group Detail,Marketing Event,6/8/2024,NON-TARGET,3401S1
2679590774,Group Detail,SAM HCO Call Report,12/9/2024,DSA NEXT BEST,3401S1
1435324049,Detail with Sample,Group Training,1/16/2024,NON-TARGET,3502S1
1930419591,Group Detail,HCP Call,1/6/2024,DSS TOP 30,3301A1
2401275678,Group Detail,POC Call Report,11/30/2024,DSA TOP 30,3601A1
2048362384,Group Detail,Group Training,4/20/2024,DSS TOP 30,3602S1
1178333348,Detail Only,POC Call Report,4/13/2024,DSS TOP 30,3601A1
2390589261,Sample Only,Group Training,7/24/2024,DSA TOP 30,3102A1
1238260432,Group Detail,Sampled Call,3/16/2024,DSA NEXT BEST,3601A1
2514882907,Detail Only,Marketing Event,5/20/2024,DSS TOP 30,3502S1
2910071675,Group Detail,HCP Call,3/14/2024,DSA TOP 30,3102A1
2793634979,Call Only,Non-Sampled Call,9/28/2024,DSA TOP 30,3303A1
2754081798,Sample Only,POC Call Report,5/2/2024,DSS TOP 30,3203S1
2779304456,Detail Only,P2P Call,8/14/2024,DSA TOP 30,3201S1
2387680214,Call Only,Marketing Event,7/24/2024,DSA NEXT BEST,3303A1
2362601763,Sample Only,P2P Call,4/10/2024,NON-TARGET,3302A1
1727073726,Detail with Sample,HCP Call,6/15/2024,DSS TOP 30,3602S1
2429557669,Group Detail,Sampled Call,3/4/2024,DSS TOP 30,3301A1
1245245939,Detail Only,POC Call Report,4/20/2024,NON-TARGET,3401S1
1126616018,Sample Only,HCP Call,5/24/2024,DSA TOP 30,3103A1
2513036232,Detail with Sample,SAM HCO Call Report,12/10/2024,DSA TOP 30,3102A1
1417348263,Detail with Sample,Sampled Call,5/13/2024,DSA TOP 30,3301A1
1734373010,Detail Only,Group Training,9/11/2024,NON-TARGET,3401S1
1208086254,Detail Only,Group Training,3/20/2024,DSS TOP 30,3201S1
2393619909,Detail with Sample,Group Training,9/24/2024,DSA NEXT BEST,3402S1
2912017411,Sample Only,Marketing Event,1/7/2024,NON-TARGET,3602S1
1205291840,Sample Only,Group Training,9/24/2024,DSS TOP 30,3303A1
2644585990,Detail Only,POC Call Report,3/19/2024,DSA NEXT BEST,3602S1
1845745452,Sample Only,Marketing Event,6/16/2024,DSA NEXT BEST,3301A1
1288022344,Detail with Sample,Sampled Call,3/26/2024,DSS TOP 30,3302A1
1525338172,Group Detail,SAM HCO Call Report,3/10/2024,DSA NT AFFILIATE,3401S1
1756434658,Sample Only,Sampled Call,1/14/2024,DSA NT AFFILIATE,3202S1
2493399386,Sample Only,Marketing Event,12/26/2024,NON-TARGET,3501A1
2454020864,Detail Only,P2P Call,12/27/2024,DSS TOP 30,3102A1
2068226238,Detail Only,Non-Sampled Call,7/30/2024,DSA NT AFFILIATE,3303A1
2121824581,Group Detail,P2P Call,1/21/2024,DSA TOP 30,3402S1
1957894031,Group Detail,Group Training,6/13/2024,DSA NT AFFILIATE,3401S1
1995891619,Call Only,Group Training,7/3/2024,DSA TOP 30,3401S1
1803182391,Group Detail,Non-Sampled Call,10/2/2024,DSA NEXT BEST,3502S1
2159999065,Group Detail,Non-Sampled Call,10/4/2024,NON-TARGET,3402S1
1554912145,Detail Only,POC Call Report,12/19/2024,DSA TOP 30,3301A1
1742152497,Detail with Sample,POC Call Report,7/1/2024,DSA NEXT BEST,3501A1
1228761514,Sample Only,POC Call Report,9/14/2024,DSA NT AFFILIATE,3102A1
2601457985,Sample Only,Non-Sampled Call,10/12/2024,DSA TOP 30,3402S1
1710939057,Group Detail,HCP Call,1/12/2024,DSA TOP 30,3502S1
2261659862,Detail with Sample,P2P Call,9/5/2024,DSA NEXT BEST,3402S1
1553579952,Detail with Sample,SAM HCO Call Report,11/17/2024,NON-TARGET,3402S1
1952207361,Detail with Sample,SAM HCO Call Report,7/7/2024,DSA NT AFFILIATE,3202S1
2270411511,Group Detail,Marketing Event,3/12/2024,DSS TOP 30,3301A1
2554629580,Detail Only,SAM HCO Call Report,5/19/2024,DSS TOP 30,3101A1
1211074941,Detail Only,HCP Call,9/8/2024,DSA NT AFFILIATE,3203S1
1729786903,Group Detail,Sampled Call,4/12/2024,DSA NEXT BEST,3203S1
2773763277,Group Detail,POC Call Report,9/18/2024,NON-TARGET,3101A1
1561899988,Detail Only,HCP Call,10/19/2024,DSA TOP 30,3203S1
2156423317,Detail with Sample,Non-Sampled Call,3/18/2024,DSA NEXT BEST,3201S1
2258510862,Group Detail,Group Training,12/30/2024,DSA NEXT BEST,3203S1
2137254104,Sample Only,Non-Sampled Call,3/26/2024,DSS TOP 30,3601A1
2457107965,Group Detail,Non-Sampled Call,11/10/2024,NON-TARGET,3401S1
2476724998,Sample Only,Sampled Call,2/19/2024,DSA NEXT BEST,3202S1
1670830163,Sample Only,Non-Sampled Call,8/1/2024,NON-TARGET,3203S1
2967937364,Detail with Sample,HCP Call,12/20/2024,DSA NEXT BEST,3203S1
2948926585,Detail with Sample,Marketing Event,2/18/2024,DSS TOP 30,3103A1
2937933956,Sample Only,Group Training,8/15/2024,DSA NEXT BEST,3302A1
2678203163,Sample Only,Event Call Report,12/29/2024,DSA NEXT BEST,3301A1
1182853513,Sample Only,POC Call Report,9/26/2024,DSA NT AFFILIATE,3602S1
2440768352,Group Detail,HCP Call,9/30/2024,DSA NT AFFILIATE,3102A1
2206994465,Detail Only,P2P Call,7/11/2024,DSA NEXT BEST,3302A1
1809791104,Group Detail,Event Call Report,1/10/2024,NON-TARGET,3203S1
1957894031,Sample Only,Non-Sampled Call,6/30/2024,NON-TARGET,3202S1
2121824581,Detail Only,Marketing Event,5/8/2024,DSA NEXT BEST,3103A1
2564771893,Detail with Sample,P2P Call,2/13/2024,DSA NT AFFILIATE,3402S1
2629174893,Detail with Sample,SAM HCO Call Report,4/6/2024,NON-TARGET,3303A1
2407782735,Detail with Sample,POC Call Report,12/27/2024,NON-TARGET,3103A1
2420426906,Detail with Sample,Group Training,5/23/2024,DSA NEXT BEST,3202S1
2693268662,Detail Only,Non-Sampled Call,12/19/2024,NON-TARGET,3602S1
2118696562,Group Detail,Group Training,12/7/2024,DSS TOP 30,3601A1
2372627014,Detail Only,Marketing Event,8/4/2024,DSA TOP 30,3402S1
1740343379,Detail Only,Group Training,3/20/2024,NON-TARGET,3102A1
1790098873,Detail with Sample,Sampled Call,10/16/2024,DSA NEXT BEST,3201S1
2140432101,Call Only,Non-Sampled Call,8/11/2024,DSA NEXT BEST,3301A1
2563700000,Sample Only,Marketing Event,8/27/2024,DSA TOP 30,3602S1
2629174893,Call Only,P2P Call,11/24/2024,DSA NT AFFILIATE,3502S1
2874075027,Detail with Sample,Event Call Report,10/12/2024,DSS TOP 30,3402S1
2357571724,Detail Only,Group Training,2/21/2024,DSA NT AFFILIATE,3402S1
2679590774,Detail with Sample,Sampled Call,9/22/2024,DSA NT AFFILIATE,3201S1
2568345892,Detail with Sample,SAM HCO Call Report,3/2/2024,DSA NT AFFILIATE,3202S1
2710113560,Detail with Sample,Sampled Call,11/7/2024,NON-TARGET,3601A1
2487096733,Detail with Sample,Event Call Report,3/25/2024,DSA TOP 30,3501A1
2645022167,Call Only,P2P Call,10/26/2024,NON-TARGET,3301A1
2279017632,Detail Only,HCP Call,6/10/2024,DSA NEXT BEST,3202S1
1337417073,Call Only,Sampled Call,10/17/2024,DSA TOP 30,3502S1
1812106225,Call Only,P2P Call,12/14/2024,NON-TARGET,3103A1
1103229314,Detail Only,Non-Sampled Call,1/1/2024,DSA TOP 30,3203S1
1587705334,Detail with Sample,HCP Call,7/12/2024,DSA NT AFFILIATE,3501A1
1216336568,Detail with Sample,Marketing Event,12/26/2024,NON-TARGET,3302A1
1885228294,Group Detail,Event Call Report,1/25/2024,DSA NT AFFILIATE,3401S1
1729946796,Detail with Sample,SAM HCO Call Report,6/26/2024,DSA NEXT BEST,3602S1
1449085446,Detail with Sample,Marketing Event,6/19/2024,DSA TOP 30,3202S1
1654893740,Sample Only,HCP Call,12/28/2024,DSA TOP 30,3501A1
1834969865,Group Detail,SAM HCO Call Report,6/6/2024,NON-TARGET,3301A1
1298179498,Call Only,Marketing Event,12/8/2024,NON-TARGET,3101A1
2348438009,Call Only,P2P Call,11/8/2024,NON-TARGET,3301A1
1991002799,Sample Only,Sampled Call,11/1/2024,DSA NEXT BEST,3102A1
1774025116,Sample Only,SAM HCO Call Report,1/22/2024,DSA NT AFFILIATE,3303A1
1546851278,Detail Only,Sampled Call,10/17/2024,DSA NT AFFILIATE,3203S1
1247282963,Call Only,P2P Call,12/1/2024,DSA TOP 30,3301A1
2293333254,Call Only,Sampled Call,10/29/2024,NON-TARGET,3103A1
2779304456,Sample Only,POC Call Report,10/13/2024,DSA NT AFFILIATE,3501A1
1420252924,Sample Only,HCP Call,7/23/2024,DSA TOP 30,3303A1
1401482276,Call Only,P2P Call,12/20/2024,DSA NEXT BEST,3502S1
1353925926,Group Detail,POC Call Report,8/6/2024,DSA NEXT BEST,3402S1
1771174792,Detail with Sample,Event Call Report,3/7/2024,DSS TOP 30,3303A1
1916075169,Detail with Sample,Marketing Event,3/3/2024,DSA TOP 30,3402S1
1997105216,Call Only,Group Training,2/15/2024,DSA TOP 30,3301A1
1547281319,Sample Only,Sampled Call,6/19/2024,DSA NT AFFILIATE,3303A1
1940456252,Call Only,Group Training,8/31/2024,DSS TOP 30,3101A1
1743510198,Sample Only,Sampled Call,10/13/2024,DSS TOP 30,3502S1
1809791104,Sample Only,POC Call Report,5/3/2024,DSA NT AFFILIATE,3301A1
2347385037,Detail Only,Group Training,10/14/2024,NON-TARGET,3302A1
1661990349,Detail with Sample,SAM HCO Call Report,11/8/2024,DSA NEXT BEST,3502S1
1353925926,Group Detail,Non-Sampled Call,11/7/2024,NON-TARGET,3602S1
2763027386,Detail Only,SAM HCO Call Report,6/29/2024,DSA TOP 30,3401S1
2912489107,Detail Only,SAM HCO Call Report,11/13/2024,DSA NEXT BEST,3203S1
1033009430,Detail Only,P2P Call,3/22/2024,NON-TARGET,3602S1
1661990349,Detail with Sample,Event Call Report,10/6/2024,DSA TOP 30,3602S1
2510651108,Call Only,SAM HCO Call Report,6/16/2024,DSA NEXT BEST,3401S1
1701308593,Call Only,Sampled Call,5/2/2024,DSA NT AFFILIATE,3502S1
2607017940,Call Only,SAM HCO Call Report,3/30/2024,DSS TOP 30,3401S1
1268472550,Call Only,P2P Call,8/23/2024,DSA NT AFFILIATE,3502S1
2804730279,Detail Only,P2P Call,7/3/2024,DSS TOP 30,3202S1
1309097903,Call Only,P2P Call,1/1/2024,DSA TOP 30,3601A1
2113851048,Detail Only,POC Call Report,10/6/2024,NON-TARGET,3601A1
2663765010,Call Only,POC Call Report,5/22/2024,DSA TOP 30,3302A1
1230691238,Detail with Sample,Group Training,10/19/2024,NON-TARGET,3303A1
2916827385,Sample Only,Event Call Report,1/20/2024,DSA NEXT BEST,3502S1
2674690744,Detail with Sample,Non-Sampled Call,4/1/2024,NON-TARGET,3101A1
2376581084,Group Detail,Marketing Event,4/10/2024,NON-TARGET,3202S1
2871680118,Sample Only,Marketing Event,4/5/2024,DSA NT AFFILIATE,3501A1
2708788910,Group Detail,SAM HCO Call Report,8/24/2024,DSS TOP 30,3103A1
2048362384,Sample Only,HCP Call,1/10/2024,DSS TOP 30,3601A1
2462108768,Group Detail,Marketing Event,4/7/2024,DSS TOP 30,3303A1
2867194868,Call Only,Marketing Event,4/24/2024,DSA NEXT BEST,3502S1
2045915598,Sample Only,Event Call Report,10/3/2024,NON-TARGET,3202S1
1827518257,Group Detail,Sampled Call,5/2/2024,NON-TARGET,3401S1
1924788282,Sample Only,Group Training,2/11/2024,DSA NT AFFILIATE,3103A1
1505216984,Detail Only,Sampled Call,6/8/2024,DSS TOP 30,3502S1
2372279170,Group Detail,Group Training,3/11/2024,DSS TOP 30,3402S1
1420252924,Detail Only,SAM HCO Call Report,5/24/2024,DSS TOP 30,3202S1
1821820352,Detail Only,Non-Sampled Call,3/14/2024,NON-TARGET,3402S1
2403977339,Call Only,SAM HCO Call Report,12/25/2024,NON-TARGET,3201S1
1138800659,Sample Only,P2P Call,6/19/2024,DSA NT AFFILIATE,3101A1
1404133447,Sample Only,Sampled Call,11/19/2024,DSA NEXT BEST,3202S1
1937994273,Call Only,Sampled Call,3/18/2024,DSA NT AFFILIATE,3101A1
1113367989,Detail Only,Sampled Call,3/7/2024,DSS TOP 30,3101A1
1237272297,Call Only,P2P Call,12/16/2024,DSA NEXT BEST,3102A1
1566677884,Call Only,Sampled Call,4/25/2024,DSS TOP 30,3102A1
1662161973,Sample Only,POC Call Report,3/24/2024,DSA TOP 30,3502S1
2245785791,Sample Only,POC Call Report,7/26/2024,DSS TOP 30,3301A1
2897319303,Sample Only,Marketing Event,10/7/2024,DSA NEXT BEST,3402S1
1947827505,Call Only,Group Training,5/3/2024,DSA NT AFFILIATE,3502S1
2561797925,Detail Only,Sampled Call,12/18/2024,DSS TOP 30,3101A1
1986103370,Call Only,Event Call Report,10/14/2024,DSA NEXT BEST,3401S1
1042124618,Detail Only,Sampled Call,3/1/2024,DSA NEXT BEST,3102A1
1247282963,Sample Only,Marketing Event,3/29/2024,DSA NT AFFILIATE,3502S1
2584844647,Group Detail,Sampled Call,11/6/2024,NON-TARGET,3302A1
2999087790,Call Only,Marketing Event,8/11/2024,NON-TARGET,3301A1
2560651123,Call Only,Marketing Event,5/29/2024,NON-TARGET,3402S1
1871638498,Detail with Sample,Sampled Call,9/8/2024,DSS TOP 30,3502S1
1346065079,Detail Only,Event Call Report,1/29/2024,DSA NT AFFILIATE,3101A1
2454968476,Detail with Sample,SAM HCO Call Report,3/7/2024,DSA NT AFFILIATE,3502S1
1113367989,Call Only,P2P Call,5/29/2024,DSA TOP 30,3602S1
1785367804,Sample Only,Sampled Call,8/20/2024,DSA TOP 30,3203S1
2181704046,Detail with Sample,POC Call Report,5/26/2024,DSA NEXT BEST,3602S1
1252472152,Sample Only,HCP Call,12/26/2024,DSA NEXT BEST,3101A1
1453185355,Sample Only,POC Call Report,1/29/2024,DSA NEXT BEST,3602S1
2246815225,Sample Only,P2P Call,6/19/2024,NON-TARGET,3602S1
1661990349,Detail Only,POC Call Report,9/3/2024,DSS TOP 30,3101A1
1565390729,Detail Only,Marketing Event,4/9/2024,DSA TOP 30,3501A1
2823449240,Detail Only,SAM HCO Call Report,12/19/2024,DSA TOP 30,3102A1
1439575059,Detail with Sample,Non-Sampled Call,12/13/2024,DSA NEXT BEST,3202S1
1775958240,Group Detail,Event Call Report,6/28/2024,DSA NT AFFILIATE,3103A1
1269768519,Call Only,Marketing Event,3/1/2024,NON-TARGET,3101A1
2466454176,Group Detail,SAM HCO Call Report,8/29/2024,DSA NT AFFILIATE,3101A1
1839528229,Detail Only,Sampled Call,11/8/2024,DSA NEXT BEST,3601A1
1468067820,Call Only,Marketing Event,9/30/2024,DSA NT AFFILIATE,3602S1
1502558115,Group Detail,Event Call Report,8/7/2024,DSA TOP 30,3302A1
1767429432,Sample Only,Non-Sampled Call,1/16/2024,DSS TOP 30,3101A1
2454020864,Detail Only,Sampled Call,11/4/2024,DSS TOP 30,3303A1
1916075169,Detail Only,P2P Call,9/16/2024,NON-TARGET,3101A1
1171536780,Group Detail,HCP Call,2/18/2024,DSA NEXT BEST,3102A1
1017465533,Detail with Sample,HCP Call,9/16/2024,DSA NEXT BEST,3301A1
1211074941,Sample Only,Sampled Call,2/13/2024,NON-TARGET,3402S1
1046193031,Detail with Sample,P2P Call,4/12/2024,NON-TARGET,3401S1
1046193031,Group Detail,Sampled Call,8/9/2024,DSS TOP 30,3102A1
1228761514,Sample Only,Non-Sampled Call,5/14/2024,DSA NT AFFILIATE,3402S1
1775739970,Call Only,POC Call Report,7/6/2024,DSA NEXT BEST,3302A1
2679590774,Call Only,Event Call Report,11/20/2024,DSS TOP 30,3301A1
2578102051,Detail Only,Sampled Call,12/25/2024,DSA NT AFFILIATE,3202S1
1860302304,Sample Only,Sampled Call,10/9/2024,DSA NT AFFILIATE,3203S1
1743510198,Sample Only,SAM HCO Call Report,12/27/2024,DSA NT AFFILIATE,3401S1
1353925926,Detail with Sample,Group Training,8/5/2024,DSA NEXT BEST,3502S1
1547281319,Group Detail,HCP Call,9/22/2024,DSS TOP 30,3302A1
2068686050,Detail with Sample,HCP Call,9/25/2024,DSA NEXT BEST,3402S1
2933704856,Detail with Sample,Sampled Call,12/1/2024,DSA TOP 30,3301A1
1403172628,Group Detail,POC Call Report,4/23/2024,DSA NT AFFILIATE,3402S1
1002088654,Group Detail,HCP Call,9/27/2024,DSA TOP 30,3401S1
2780708869,Sample Only,Marketing Event,10/10/2024,NON-TARGET,3101A1
1503367177,Call Only,Non-Sampled Call,7/26/2024,NON-TARGET,3303A1
1012318026,Detail with Sample,Group Training,9/11/2024,NON-TARGET,3502S1
2802408449,Call Only,Sampled Call,7/13/2024,DSA NT AFFILIATE,3602S1
2261659862,Group Detail,SAM HCO Call Report,8/24/2024,DSA TOP 30,3102A1
1742152497,Group Detail,POC Call Report,11/28/2024,DSA NT AFFILIATE,3103A1
2876661204,Call Only,Group Training,10/23/2024,DSA NT AFFILIATE,3302A1
1069817276,Detail with Sample,P2P Call,5/27/2024,DSA NEXT BEST,3602S1
1005578867,Call Only,POC Call Report,8/9/2024,NON-TARGET,3301A1
1395393109,Group Detail,Group Training,6/13/2024,DSS TOP 30,3501A1
2121824581,Detail Only,Non-Sampled Call,7/17/2024,DSA NEXT BEST,3201S1
1385439532,Sample Only,SAM HCO Call Report,3/31/2024,DSA NT AFFILIATE,3302A1
